start_node,end_node,street_name,road_direction,distance_meters,speed_limit_kph,duration_seconds,road_class,road_type,is_blocked,is_dead_end
"(14.164559, 121.242342)","(14.164699, 121.242510)",unnamed road,twoway,30,30,3.6,campus road,asphalt,0,1
"(14.165922, 121.243152)","(14.166246, 121.242572)",Jose M. Capinpin,twoway,72,30,8.64,campus road,asphalt,0,0
"(14.166246, 121.242572)","(14.165535, 121.242136)",Harold Cuzner Royal Palm Ave,twoway,91,30,10.92,campus road,asphalt,0,0
"(14.166246, 121.242572)","(14.166777, 121.241519)",Jose M. Capinpin,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.166777, 121.241519)","(14.166697, 121.241152)",Jose M. Capinpin,twoway,41,30,4.92,campus road,asphalt,0,0
"(14.166697, 121.241152)","(14.166303, 121.241025)",Jose M. Capinpin,twoway,48,30,5.76,campus road,asphalt,0,0
"(14.166303, 121.241025)","(14.165332, 121.240789)",Andres P. Aglibut Ave,twoway,110,30,13.2,campus road,asphalt,0,0
"(14.165332, 121.240789)","(14.165535, 121.242136)",Pedro R. Sandoval Ave,twoway,150,30,18,campus road,asphalt,0,0
"(14.165332, 121.240789)","(14.164236, 121.241199)",Andres P. Aglibut Ave,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.166303, 121.241025)","(14.167303, 121.240526)",Jose M. Capinpin,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.165332, 121.240789)","(14.165457, 121.239921)",Pedro R. Sandoval Ave,twoway,95,30,11.4,campus road,asphalt,0,0
"(14.165457, 121.239921)","(14.165712, 121.239466)",unnamed road,oneway,56,30,6.72,campus road,asphalt,0,0
"(14.165712, 121.239466)","(14.165393, 121.239399)",unnamed road,oneway,38,30,4.56,campus road,asphalt,0,0
"(14.165393, 121.239399)","(14.165327, 121.239518)",unnamed road,oneway,16,30,1.92,campus road,asphalt,0,0
"(14.165327, 121.239518)","(14.165457, 121.239921)",unnamed road,oneway,45,30,5.4,campus road,asphalt,0,0
"(14.165712, 121.239466)","(14.166004, 121.239328)",unnamed road,twoway,36,30,4.32,campus road,asphalt,0,0
"(14.166004, 121.239328)","(14.166088, 121.238590)",unnamed road,twoway,81,30,9.72,campus road,asphalt,0,0
"(14.166088, 121.238590)","(14.165390, 121.238538)",Narra,twoway,77,30,9.24,secondary,asphalt,0,0
"(14.165390, 121.238538)","(14.164245, 121.238465)",Bridge,twoway,130,30,15.6,secondary,asphalt,0,0
"(14.164245, 121.238465)","(14.164157, 121.239709)",Jose B. Juliano Ave,twoway,140,30,16.8,secondary,asphalt,0,0
"(14.164157, 121.239709)","(14.163501, 121.240064)",Jose B. Juliano Ave,twoway,79,30,9.48,secondary,asphalt,0,0
"(14.166088, 121.238590)","(14.166456, 121.238555)",Narra,twoway,42,30,5.04,secondary,asphalt,0,0
"(14.166456, 121.238555)","(14.166751, 121.239211)",Jose R. Velasco Ave,twoway,79,30,9.48,secondary,asphalt,0,0
"(14.166751, 121.239211)","(14.167081, 121.239993)",Jose R. Velasco Ave,twoway,92,30,11.04,secondary,asphalt,0,0
"(14.167081, 121.239993)","(14.167303, 121.240526)",Jose R. Velasco Ave,twoway,62,30,7.44,secondary,asphalt,0,0
"(14.167081, 121.239993)","(14.166060, 121.239896)",unnamed road,twoway,110,30,13.2,campus road,asphalt,0,1
"(14.167303, 121.240526)","(14.167748, 121.241554)",Jose R. Velasco Ave,twoway,120,30,14.4,secondary,asphalt,0,0
"(14.167748, 121.241554)","(14.168033, 121.242206)",Jose R. Velasco Ave,twoway,75,30,9,secondary,asphalt,0,0
"(14.168033, 121.242206)","(14.168020, 121.242360)",unnamed road,twoway,17,30,2.04,campus road,asphalt,0,0
"(14.168020, 121.242360)","(14.168123, 121.242579)",unnamed road,twoway,26,30,3.12,campus road,asphalt,0,1
"(14.168020, 121.242360)","(14.167439, 121.243302)",unnamed road,twoway,120,30,14.4,campus road,asphalt,0,0
"(14.167439, 121.243302)","(14.167397, 121.243381)",unnamed road,twoway,10,30,1.2,campus road,asphalt,0,0
"(14.167397, 121.243381)","(14.167260, 121.243576)",Victoria M. Ela Ave,twoway,26,30,3.12,campus road,asphalt,0,0
"(14.167260, 121.243576)","(14.166886, 121.243779)",Victoria M. Ela Ave,twoway,47,30,5.64,campus road,asphalt,0,0
"(14.166886, 121.243779)","(14.166767, 121.243829)",Victoria M. Ela Ave,twoway,15,30,1.8,campus road,asphalt,0,0
"(14.166767, 121.243829)","(14.166271, 121.244053)",Victoria M. Ela Ave,twoway,60,30,7.2,campus road,asphalt,0,0
"(14.166271, 121.244053)","(14.166633, 121.243564)",unnamed road,twoway,32,30,3.84,campus road,asphalt,0,0
"(14.166633, 121.243564)","(14.166253, 121.243321)",unnamed road,twoway,51,30,6.12,campus road,asphalt,0,0
"(14.166253, 121.243321)","(14.166456, 121.242970)",unnamed road,twoway,44,30,5.28,campus road,asphalt,0,0
"(14.166456, 121.242970)","(14.167045, 121.243343)",unnamed road,oneway,77,30,9.24,campus road,asphalt,0,0
"(14.167045, 121.243343)","(14.167236, 121.243294)",unnamed road,oneway,25,30,3,campus road,asphalt,0,0
"(14.167236, 121.243294)","(14.167289, 121.243309)",unnamed road,oneway,8,30,0.96,campus road,asphalt,0,0
"(14.167289, 121.243309)","(14.167397, 121.243381)",unnamed road,oneway,14,30,1.68,campus road,asphalt,0,0
"(14.167439, 121.243302)","(14.167344, 121.243236)",unnamed road,oneway,13,30,1.56,campus road,asphalt,0,0
"(14.167344, 121.243236)","(14.167332, 121.243034)",unnamed road,oneway,22,30,2.64,campus road,asphalt,0,0
"(14.167332, 121.243034)","(14.167292, 121.242942)",unnamed road,oneway,11,30,1.32,campus road,asphalt,0,0
"(14.167292, 121.242942)","(14.166698, 121.242574)",unnamed road,oneway,78,30,9.36,campus road,asphalt,0,0
"(14.166698, 121.242574)","(14.166495, 121.242424)",unnamed road,oneway,27,30,3.24,campus road,asphalt,0,0
"(14.166495, 121.242424)","(14.166584, 121.242289)",unnamed road,oneway,19,30,2.28,campus road,asphalt,0,0
"(14.166584, 121.242289)","(14.166785, 121.242416)",unnamed road,oneway,26,30,3.12,campus road,asphalt,0,0
"(14.166785, 121.242416)","(14.166859, 121.242305)",unnamed road,twoway,15,30,1.8,campus road,asphalt,0,1
"(14.166785, 121.242416)","(14.166698, 121.242574)",unnamed road,twoway,19,30,2.28,campus road,asphalt,0,0
"(14.166698, 121.242574)","(14.166456, 121.242970)",unnamed road,twoway,51,30,6.12,campus road,asphalt,0,0
"(14.167289, 121.243309)","(14.167344, 121.243236)",unnamed road,twoway,10,30,1.2,campus road,asphalt,0,0
"(14.167748, 121.241554)","(14.167676, 121.241580)",Fabian A. Tiongson,twoway,8,30,0.96,campus road,asphalt,0,0
"(14.167676, 121.241580)","(14.167315, 121.242246)",Fabian A. Tiongson,twoway,83,30,9.96,campus road,asphalt,0,1
"(14.158102, 121.240854)","(14.159252, 121.240913)",Getulio B. Viado,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.159252, 121.240913)","(14.159746, 121.240856)",Getulio B. Viado,twoway,55,30,6.6,campus road,asphalt,0,0
"(14.159746, 121.240856)","(14.160181, 121.240710)",Getulio B. Viado,twoway,51,30,6.12,campus road,asphalt,0,0
"(14.160181, 121.240710)","(14.160364, 121.240615)",Getulio B. Viado,twoway,24,30,2.88,campus road,asphalt,0,0
"(14.160364, 121.240615)","(14.160962, 121.240221)",Getulio B. Viado,twoway,78,30,9.36,campus road,asphalt,0,0
"(14.160962, 121.240221)","(14.161600, 121.239893)",Getulio B. Viado,twoway,79,30,9.48,campus road,asphalt,0,0
"(14.161600, 121.239893)","(14.161944, 121.240791)",Juan V. Pancho,twoway,100,30,12,campus road,asphalt,0,0
"(14.161600, 121.239893)","(14.161481, 121.239513)",Juan V. Pancho,twoway,43,30,5.16,campus road,asphalt,0,0
"(14.161481, 121.239513)","(14.161282, 121.239296)",Juan V. Pancho,twoway,32,30,3.84,campus road,asphalt,0,0
"(14.161282, 121.239296)","(14.160682, 121.239085)",Juan V. Pancho,twoway,70,30,8.4,campus road,asphalt,0,0
"(14.160682, 121.239085)","(14.160335, 121.239067)",Juan V. Pancho,twoway,39,30,4.68,campus road,asphalt,0,0
"(14.160335, 121.239067)","(14.159991, 121.239230)",Juan V. Pancho,twoway,42,30,5.04,campus road,asphalt,0,0
"(14.159991, 121.239230)","(14.159538, 121.239510)",Juan V. Pancho,twoway,60,30,7.2,campus road,asphalt,0,0
"(14.159538, 121.239510)","(14.159186, 121.239558)",Juan V. Pancho,twoway,39,30,4.68,campus road,asphalt,0,0
"(14.159186, 121.239558)","(14.159040, 121.239500)",Juan V. Pancho,twoway,17,30,2.04,campus road,asphalt,0,0
"(14.159040, 121.239500)","(14.158987, 121.239413)",Juan V. Pancho,twoway,12,30,1.44,campus road,asphalt,0,0
"(14.158987, 121.239413)","(14.158938, 121.238200)",Juan V. Pancho,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.158938, 121.238200)","(14.159025, 121.237492)",Juan V. Pancho,twoway,77,30,9.24,campus road,asphalt,0,0
"(14.159025, 121.237492)","(14.158283, 121.236951)",Domingo M. Lantican Ave,twoway,100,30,12,campus road,asphalt,0,0
"(14.158283, 121.236951)","(14.157316, 121.236288)",Domingo M. Lantican Ave,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.157316, 121.236288)","(14.156961, 121.236050)",Domingo M. Lantican Ave,twoway,47,30,5.64,campus road,asphalt,0,0
"(14.156961, 121.236050)","(14.156716, 121.235875)",Domingo M. Lantican Ave,twoway,33,30,3.96,campus road,asphalt,0,0
"(14.156716, 121.235875)","(14.155894, 121.235260)",Domingo M. Lantican Ave,twoway,110,30,13.2,campus road,asphalt,0,0
"(14.155894, 121.235260)","(14.155390, 121.234913)",Domingo M. Lantican Ave,twoway,67,30,8.04,campus road,asphalt,0,0
"(14.155390, 121.234913)","(14.154713, 121.235919)",Martin Reyes,twoway,130,30,15.6,campus road,asphalt,0,0
"(14.154713, 121.235919)","(14.154594, 121.235837)",Makiling,twoway,16,30,1.92,campus road,asphalt,0,0
"(14.154594, 121.235837)","(14.154341, 121.235661)",Makiling,twoway,34,30,4.08,campus road,asphalt,0,0
"(14.154341, 121.235661)","(14.153139, 121.234818)",Makiling,twoway,160,30,19.2,campus road,asphalt,0,0
"(14.153139, 121.234818)","(14.151967, 121.235343)",Felix O. Chinte,twoway,140,30,16.8,campus road,asphalt,0,0
"(14.151967, 121.235343)","(14.151657, 121.235475)",Felix O. Chinte,twoway,38,30,4.56,campus road,asphalt,0,0
"(14.151657, 121.235475)","(14.151869, 121.235877)",Valentin Sajor,twoway,50,30,6,campus road,asphalt,0,0
"(14.151869, 121.235877)","(14.152523, 121.237120)",Valentin Sajor,twoway,150,30,18,campus road,asphalt,0,0
"(14.152523, 121.237120)","(14.152671, 121.237424)",unnamed road,twoway,37,28,4.757142857,campus road,dirt,0,0
"(14.152671, 121.237424)","(14.153430, 121.238276)",unnamed road,twoway,130,28,16.71428571,campus road,dirt,0,0
"(14.153430, 121.238276)","(14.153982, 121.237796)",unnamed road,twoway,81,28,10.41428571,campus road,dirt,0,0
"(14.153982, 121.237796)","(14.153636, 121.237529)",unnamed road,twoway,49,28,6.3,campus road,dirt,0,0
"(14.153636, 121.237529)","(14.153192, 121.237169)",unnamed road,twoway,63,28,8.1,campus road,dirt,0,0
"(14.153192, 121.237169)","(14.153075, 121.236980)",unnamed road,twoway,24,28,3.085714286,campus road,dirt,0,0
"(14.153075, 121.236980)","(14.153022, 121.236958)",unnamed road,twoway,6,28,0.771428571,campus road,dirt,0,0
"(14.153022, 121.236958)","(14.152795, 121.237083)",unnamed road,twoway,29,28,3.728571429,campus road,dirt,0,0
"(14.152795, 121.237083)","(14.152681, 121.237119)",unnamed road,twoway,13,28,1.671428571,campus road,dirt,0,0
"(14.152681, 121.237119)","(14.152523, 121.237120)",unnamed road,twoway,18,28,2.314285714,campus road,dirt,0,0
"(14.151869, 121.235877)","(14.151967, 121.235343)",unnamed road,twoway,60,30,7.2,campus road,uneven,0,0
"(14.151657, 121.235475)","(14.151198, 121.235598)",Rosario Cortes,twoway,53,30,6.36,campus road,asphalt,0,0
"(14.151198, 121.235598)","(14.151301, 121.236059)",unnamed road,twoway,51,25,7.344,campus road,asphalt,0,0
"(14.151301, 121.236059)","(14.151207, 121.236184)",unnamed road,twoway,17,25,2.448,campus road,asphalt,0,0
"(14.151207, 121.236184)","(14.150414, 121.236468)",unnamed road,twoway,93,25,13.392,campus road,asphalt,0,0
"(14.150414, 121.236468)","(14.150322, 121.236411)",unnamed road,twoway,13,25,1.872,campus road,asphalt,0,0
"(14.150322, 121.236411)","(14.150176, 121.236458)",unnamed road,twoway,17,25,2.448,campus road,asphalt,0,0
"(14.150176, 121.236458)","(14.150180, 121.236827)",unnamed road,twoway,40,25,5.76,campus road,asphalt,0,0
"(14.150180, 121.236827)","(14.150252, 121.237209)",unnamed road,twoway,42,25,6.048,campus road,asphalt,0,1
"(14.150180, 121.236827)","(14.150044, 121.236770)",unnamed road,twoway,16,25,2.304,campus road,asphalt,0,1
"(14.150322, 121.236411)","(14.150223, 121.235927)",unnamed road,twoway,53,25,7.632,campus road,asphalt,0,0
"(14.151198, 121.235598)","(14.150223, 121.235927)",Rosario Cortes,twoway,110,25,15.84,campus road,asphalt,0,0
"(14.150223, 121.235927)","(14.149931, 121.235996)",Rosario Cortes,twoway,33,25,4.752,campus road,asphalt,0,0
"(14.149931, 121.235996)","(14.149847, 121.235963)",Rosario Cortes,twoway,11,25,1.584,campus road,asphalt,0,0
"(14.149847, 121.235963)","(14.149795, 121.235886)",Rosario Cortes,twoway,10,25,1.44,campus road,asphalt,0,0
"(14.149795, 121.235886)","(14.149782, 121.235837)",Rosario Cortes,twoway,6,25,0.864,campus road,asphalt,0,0
"(14.149782, 121.235837)","(14.149786, 121.235732)",Rosario Cortes,twoway,11,25,1.584,campus road,asphalt,0,0
"(14.149786, 121.235732)","(14.149918, 121.235534)",Rosario Cortes,twoway,26,25,3.744,campus road,asphalt,0,0
"(14.149918, 121.235534)","(14.149981, 121.235477)",Rosario Cortes,twoway,9,25,1.296,campus road,asphalt,0,0
"(14.149981, 121.235477)","(14.150402, 121.235213)",Rosario Cortes,twoway,55,25,7.92,campus road,asphalt,0,0
"(14.150402, 121.235213)","(14.150277, 121.235137)",Banuyo,twoway,16,30,1.92,campus road,asphalt,0,0
"(14.150277, 121.235137)","(14.150020, 121.235090)",Banuyo,twoway,29,30,3.48,campus road,asphalt,0,0
"(14.150020, 121.235090)","(14.149725, 121.235082)",Banuyo,twoway,63,30,7.56,campus road,asphalt,0,0
"(14.149725, 121.235082)","(14.149516, 121.234842)",Banuyo,twoway,37,30,4.44,campus road,asphalt,0,0
"(14.149516, 121.234842)","(14.149476, 121.234360)",Banuyo,twoway,52,30,6.24,campus road,asphalt,0,1
"(14.151657, 121.235475)","(14.151396, 121.234526)",Banuyo,twoway,110,30,13.2,campus road,asphalt,0,0
"(14.151396, 121.234526)","(14.151419, 121.234294)",unnamed road,twoway,26,28,3.342857143,campus road,asphalt,0,0
"(14.151419, 121.234294)","(14.151618, 121.233914)",unnamed road,twoway,46,28,5.914285714,campus road,asphalt,0,0
"(14.151618, 121.233914)","(14.151966, 121.234036)",Makiling,twoway,41,28,5.271428571,campus road,asphalt,0,0
"(14.151966, 121.234036)","(14.153139, 121.234818)",Makiling,twoway,160,28,20.57142857,campus road,asphalt,0,0
"(14.154341, 121.235661)","(14.154392, 121.235584)",unnamed road,twoway,10,28,1.285714286,campus road,asphalt,0,0
"(14.154392, 121.235584)","(14.154532, 121.235541)",unnamed road,twoway,16,28,2.057142857,campus road,asphalt,0,0
"(14.154532, 121.235541)","(14.154599, 121.235570)",unnamed road,twoway,8,28,1.028571429,campus road,asphalt,0,0
"(14.154599, 121.235570)","(14.154594, 121.235837)",unnamed road,twoway,29,28,3.728571429,campus road,asphalt,0,0
"(14.154713, 121.235919)","(14.155360, 121.236359)",Makiling,twoway,86,28,11.05714286,campus road,asphalt,0,0
"(14.155360, 121.236359)","(14.156333, 121.236979)",Makiling,twoway,130,28,16.71428571,campus road,asphalt,0,0
"(14.156333, 121.236979)","(14.156961, 121.236050)",Makiling,twoway,120,28,15.42857143,campus road,asphalt,0,0
"(14.155360, 121.236359)","(14.155407, 121.236265)",unnamed road,twoway,12,25,1.728,campus road,dirt,0,0
"(14.155407, 121.236265)","(14.155562, 121.236259)",unnamed road,twoway,17,25,2.448,campus road,dirt,0,0
"(14.155562, 121.236259)","(14.155633, 121.236246)",unnamed road,twoway,7,25,1.008,campus road,dirt,0,0
"(14.155633, 121.236246)","(14.155765, 121.236347)",unnamed road,twoway,19,28,2.442857143,campus road,uneven,0,0
"(14.155765, 121.236347)","(14.156027, 121.236264)",unnamed road,twoway,31,28,3.985714286,campus road,asphalt,0,0
"(14.156027, 121.236264)","(14.156204, 121.236220)",unnamed road,twoway,25,28,3.214285714,campus road,asphalt,0,0
"(14.156204, 121.236220)","(14.156349, 121.236115)",unnamed road,twoway,25,28,3.214285714,campus road,asphalt,0,0
"(14.156349, 121.236115)","(14.156422, 121.235981)",unnamed road,twoway,17,28,2.185714286,campus road,asphalt,0,0
"(14.156422, 121.235981)","(14.155633, 121.236246)",unnamed road,twoway,93,25,13.392,campus road,dirt,0,0
"(14.156422, 121.235981)","(14.156716, 121.235875)",unnamed road,twoway,30,25,4.32,campus road,dirt,0,0
"(14.155894, 121.235260)","(14.156611, 121.234212)",Mauricio Oteyza,twoway,140,30,16.8,campus road,asphalt,0,1
"(14.158283, 121.236951)","(14.157945, 121.237262)",unnamed road,twoway,50,30,6,campus road,asphalt,0,0
"(14.157945, 121.237262)","(14.157722, 121.237325)",unnamed road,twoway,30,30,3.6,campus road,asphalt,0,0
"(14.157722, 121.237325)","(14.157595, 121.237398)",unnamed road,twoway,16,30,1.92,campus road,asphalt,0,0
"(14.157595, 121.237398)","(14.157524, 121.237458)",unnamed road,twoway,10,30,1.2,campus road,asphalt,0,0
"(14.157524, 121.237458)","(14.157379, 121.237543)",unnamed road,twoway,25,30,3,campus road,asphalt,0,0
"(14.157379, 121.237543)","(14.157026, 121.237790)",unnamed road,twoway,48,30,5.76,campus road,asphalt,0,0
"(14.157026, 121.237790)","(14.157127, 121.237937)",unnamed road,twoway,21,30,2.52,campus road,asphalt,0,0
"(14.157127, 121.237937)","(14.157313, 121.238896)",unnamed road,twoway,110,30,13.2,campus road,asphalt,0,0
"(14.157313, 121.238896)","(14.157539, 121.239068)",unnamed road,twoway,34,30,4.08,campus road,asphalt,0,0
"(14.157539, 121.239068)","(14.157722, 121.238882)",unnamed road,twoway,31,30,3.72,campus road,asphalt,0,0
"(14.157722, 121.238882)","(14.157733, 121.238297)",unnamed road,twoway,63,30,7.56,campus road,asphalt,0,0
"(14.157733, 121.238297)","(14.157647, 121.237975)",unnamed road,twoway,36,30,4.32,campus road,asphalt,0,0
"(14.157127, 121.237937)","(14.157647, 121.237975)",unnamed road,twoway,58,30,6.96,campus road,asphalt,0,0
"(14.157647, 121.237975)","(14.157682, 121.237850)",unnamed road,twoway,14,30,1.68,campus road,asphalt,0,0
"(14.157682, 121.237850)","(14.157862, 121.237754)",unnamed road,twoway,28,30,3.36,campus road,asphalt,0,0
"(14.157862, 121.237754)","(14.158096, 121.237763)",unnamed road,twoway,26,30,3.12,campus road,asphalt,0,0
"(14.158096, 121.237763)","(14.158297, 121.237899)",unnamed road,twoway,27,30,3.24,campus road,asphalt,0,0
"(14.158297, 121.237899)","(14.158328, 121.238161)",unnamed road,twoway,30,30,3.6,campus road,asphalt,0,0
"(14.158328, 121.238161)","(14.158269, 121.238761)",unnamed road,twoway,65,30,7.8,campus road,asphalt,0,0
"(14.158269, 121.238761)","(14.158367, 121.239635)",unnamed road,twoway,95,30,11.4,campus road,asphalt,0,0
"(14.158367, 121.239635)","(14.158127, 121.240022)",unnamed road,twoway,50,30,6,campus road,asphalt,0,0
"(14.158127, 121.240022)","(14.158385, 121.240239)",unnamed road,twoway,40,30,4.8,campus road,asphalt,0,0
"(14.158385, 121.240239)","(14.159328, 121.240158)",unnamed road,twoway,110,30,13.2,campus road,asphalt,0,0
"(14.159328, 121.240158)","(14.159560, 121.239990)",unnamed road,twoway,32,30,3.84,campus road,asphalt,0,0
"(14.159560, 121.239990)","(14.159612, 121.239736)",unnamed road,twoway,30,30,3.6,campus road,asphalt,0,0
"(14.159612, 121.239736)","(14.159538, 121.239510)",unnamed road,twoway,26,30,3.12,campus road,asphalt,0,0
"(14.159186, 121.239558)","(14.159078, 121.239766)",Guijo St,twoway,26,30,3.12,campus road,asphalt,0,0
"(14.159078, 121.239766)","(14.158629, 121.239903)",Guijo St,twoway,52,30,6.24,campus road,asphalt,0,0
"(14.158987, 121.239413)","(14.158367, 121.239635)",unnamed road,twoway,74,30,8.88,campus road,asphalt,0,0
"(14.158938, 121.238200)","(14.158328, 121.238161)",unnamed road,twoway,67,30,8.04,campus road,asphalt,0,0
"(14.159025, 121.237492)","(14.161527, 121.238426)",Domingo M. Lantican Ave,twoway,300,30,36,campus road,asphalt,0,0
"(14.161527, 121.238426)","(14.161730, 121.238543)",Domingo M. Lantican Ave,twoway,26,30,3.12,campus road,asphalt,0,0
"(14.161730, 121.238543)","(14.162159, 121.238900)",Domingo M. Lantican Ave,twoway,62,30,7.44,campus road,asphalt,0,0
"(14.162159, 121.238900)","(14.162407, 121.238900)",Domingo M. Lantican Ave,twoway,29,30,3.48,campus road,asphalt,0,0
"(14.162407, 121.238900)","(14.162513, 121.238827)",Domingo M. Lantican Ave,twoway,14,30,1.68,campus road,asphalt,0,0
